project_id,project_name,department_id,start_year
7871,Project Epsilon 493,2299,2023
7872,Project Epsilon 419,1736,2022
7873,Project Epsilon 367,4307,2017
7874,Project Gamma 498,475,2021
7875,Project Gamma 607,9492,2012
7876,Project Beta 272,1033,2022
7877,Project Epsilon 302,9361,2015
7878,Project Delta 525,8833,2015
7879,Project Beta 641,9930,2013
7880,Project Beta 435,6147,2012
7881,Project Zeta 373,1845,2019
7882,Project Gamma 184,7633,2022
7883,Project Epsilon 511,3847,2011
7884,Project Epsilon 765,9543,2012
7885,Project Delta 630,6227,2019
7886,Project Epsilon 760,5996,2016
7887,Project Epsilon 580,9320,2016
7888,Project Zeta 565,3315,2017
7889,Project Zeta 710,5939,2016
7890,Project Epsilon 633,534,2021
7891,Project Epsilon 430,9800,2020
7892,Project Delta 546,5716,2012
7893,Project Alpha 490,3577,2021
7894,Project Zeta 745,4983,2018
7895,Project Delta 665,6204,2021
7896,Project Gamma 987,8542,2010
7897,Project Alpha 152,5404,2011
7898,Project Zeta 195,8285,2014
7899,Project Beta 777,6147,2014
7900,Project Alpha 858,79,2012
7901,Project Beta 930,828,2015
7902,Project Epsilon 345,5277,2019
7903,Project Gamma 751,7808,2022
7904,Project Epsilon 635,352,2021
7905,Project Epsilon 328,5676,2012
7906,Project Delta 977,2836,2021
7907,Project Delta 350,8830,2012
7908,Project Delta 505,266,2016
7909,Project Zeta 811,7470,2010
7910,Project Delta 248,6000,2010
7911,Project Epsilon 182,7724,2021
7912,Project Zeta 730,2749,2023
7913,Project Delta 200,1543,2019
7914,Project Zeta 651,1002,2019
7915,Project Gamma 547,985,2022
7916,Project Delta 763,9388,2019
7917,Project Beta 842,2961,2013
7918,Project Beta 853,3180,2016
7919,Project Delta 809,3936,2016
7920,Project Zeta 448,4188,2021
7921,Project Alpha 183,9221,2021
7922,Project Delta 319,1955,2011
7923,Project Alpha 888,2788,2010
7924,Project Zeta 245,7606,2012
7925,Project Beta 216,6462,2013
7926,Project Alpha 600,4840,2020
7927,Project Zeta 741,1566,2019
7928,Project Epsilon 971,3649,2018
7929,Project Epsilon 231,7377,2013
7930,Project Beta 385,258,2019
7931,Project Zeta 443,8832,2016
7932,Project Beta 427,4762,2016
7933,Project Epsilon 289,4090,2022
7934,Project Beta 492,7035,2012
7935,Project Gamma 255,9527,2021
7936,Project Epsilon 993,6958,2016
7937,Project Beta 705,282,2023
7938,Project Delta 383,2157,2020
7939,Project Delta 533,3337,2013
7940,Project Epsilon 742,1379,2012
7941,Project Beta 640,443,2010
7942,Project Beta 943,3646,2020
7943,Project Delta 156,6719,2010
7944,Project Epsilon 924,3203,2011
7945,Project Gamma 167,7509,2020
7946,Project Beta 806,4079,2016
7947,Project Alpha 263,3838,2019
7948,Project Beta 306,8969,2011
7949,Project Epsilon 705,4210,2015
7950,Project Zeta 386,9554,2017
7951,Project Gamma 939,1331,2021
7952,Project Zeta 999,5515,2012
7953,Project Beta 891,8684,2020
7954,Project Gamma 674,9420,2017
7955,Project Beta 456,345,2022
7956,Project Delta 567,1242,2013
7957,Project Beta 236,3607,2017
7958,Project Zeta 860,264,2019
7959,Project Alpha 343,1714,2013
7960,Project Gamma 500,5117,2014
7961,Project Beta 718,164,2021
7962,Project Alpha 436,3717,2013
7963,Project Epsilon 443,9184,2013
7964,Project Beta 808,2189,2023
7965,Project Zeta 533,5912,2010
7966,Project Epsilon 113,1936,2012
7967,Project Epsilon 172,8279,2014
7968,Project Zeta 905,8738,2019
7969,Project Beta 751,6349,2014
7970,Project Gamma 715,1022,2013
7971,Project Zeta 153,938,2016
7972,Project Delta 900,9427,2019
7973,Project Alpha 768,3325,2014
7974,Project Delta 672,647,2016
7975,Project Zeta 918,452,2016
7976,Project Gamma 505,1059,2012
7977,Project Alpha 788,8077,2023
7978,Project Gamma 583,2273,2016
7979,Project Delta 284,3471,2014
7980,Project Alpha 544,8839,2018
7981,Project Zeta 550,8129,2012
7982,Project Delta 893,5546,2020
7983,Project Beta 661,6844,2016
7984,Project Epsilon 709,7967,2021
7985,Project Alpha 555,3411,2023
7986,Project Zeta 406,2051,2011
7987,Project Epsilon 116,8363,2019
7988,Project Zeta 309,1781,2016
7989,Project Epsilon 617,2209,2023
7990,Project Beta 837,8166,2019
7991,Project Epsilon 860,6091,2013
7992,Project Zeta 408,2192,2020
7993,Project Zeta 129,5398,2016
7994,Project Delta 614,377,2017
7995,Project Beta 467,2816,2016
7996,Project Delta 424,6366,2015
7997,Project Beta 736,8833,2010
7998,Project Gamma 348,629,2022
7999,Project Beta 506,1941,2010
8000,Project Alpha 375,7125,2020
8001,Project Alpha 945,5445,2011
8002,Project Alpha 123,1593,2019
8003,Project Zeta 737,5597,2010
8004,Project Alpha 739,9137,2021
8005,Project Delta 273,6477,2014
8006,Project Delta 246,7368,2011
8007,Project Delta 566,5751,2022
8008,Project Beta 968,156,2015
8009,Project Epsilon 350,5462,2023
8010,Project Gamma 180,6050,2023
8011,Project Delta 848,2581,2013
8012,Project Epsilon 607,4259,2012
8013,Project Gamma 914,7592,2014
8014,Project Beta 765,5331,2018
8015,Project Epsilon 198,9522,2021
8016,Project Gamma 729,8057,2022
8017,Project Gamma 538,5342,2011
8018,Project Epsilon 645,4857,2016
8019,Project Zeta 943,6134,2016
8020,Project Beta 861,1805,2022
8021,Project Delta 130,3338,2012
8022,Project Zeta 674,9075,2018
8023,Project Epsilon 364,8763,2019
8024,Project Delta 671,4964,2011
8025,Project Zeta 994,8092,2012
8026,Project Delta 883,3712,2021
8027,Project Zeta 464,2189,2018
8028,Project Epsilon 240,8228,2010
8029,Project Zeta 801,8673,2012
8030,Project Beta 199,5113,2013
8031,Project Zeta 993,625,2020
8032,Project Beta 457,2442,2010
8033,Project Alpha 768,2077,2022
8034,Project Epsilon 872,8466,2019
8035,Project Alpha 396,2650,2020
8036,Project Delta 687,8968,2010
8037,Project Epsilon 589,8903,2012
8038,Project Gamma 342,4284,2016
8039,Project Delta 772,8,2019
8040,Project Epsilon 554,8264,2021
8041,Project Gamma 765,606,2022
8042,Project Delta 172,6278,2011
8043,Project Beta 220,2480,2011
8044,Project Delta 640,8748,2020
8045,Project Zeta 941,8763,2021
8046,Project Epsilon 789,1416,2016
8047,Project Zeta 288,6428,2016
8048,Project Delta 726,8324,2017
8049,Project Gamma 874,2294,2012
8050,Project Beta 998,3730,2018
8051,Project Gamma 411,5106,2016
8052,Project Alpha 193,7545,2019
8053,Project Zeta 876,5193,2014
8054,Project Epsilon 844,6030,2021
8055,Project Delta 936,1104,2020
8056,Project Alpha 551,172,2014
8057,Project Epsilon 362,5070,2020
8058,Project Zeta 172,5955,2013
8059,Project Delta 224,4222,2015
8060,Project Alpha 803,8876,2022
8061,Project Beta 175,3756,2012
8062,Project Alpha 958,8629,2011
8063,Project Zeta 486,7754,2022
8064,Project Alpha 408,9556,2011
8065,Project Gamma 502,1777,2010
8066,Project Alpha 598,2096,2016
8067,Project Alpha 577,6238,2018
8068,Project Zeta 997,5762,2011
8069,Project Delta 998,4770,2021
8070,Project Alpha 756,6961,2014
8071,Project Alpha 999,844,2015
8072,Project Epsilon 882,4717,2014
8073,Project Gamma 205,2201,2018
8074,Project Beta 593,2296,2019
8075,Project Gamma 912,2620,2018
8076,Project Epsilon 657,1236,2011
8077,Project Delta 542,4649,2022
8078,Project Epsilon 587,2659,2020
8079,Project Gamma 637,4037,2022
8080,Project Beta 423,9848,2015
8081,Project Delta 407,9035,2015
8082,Project Epsilon 211,3587,2013
8083,Project Delta 460,9520,2019
8084,Project Beta 328,4189,2015
8085,Project Epsilon 291,3395,2018
8086,Project Epsilon 190,8227,2017
8087,Project Alpha 506,9684,2014
8088,Project Delta 863,7195,2022
8089,Project Gamma 542,9207,2022
8090,Project Epsilon 783,2228,2022
8091,Project Epsilon 743,2977,2014
8092,Project Zeta 917,7475,2016
8093,Project Epsilon 132,7741,2012
8094,Project Gamma 580,9348,2017
8095,Project Gamma 962,1193,2013
8096,Project Alpha 431,4564,2016
8097,Project Beta 533,8171,2020
8098,Project Delta 254,1703,2013
8099,Project Zeta 544,202,2016
8100,Project Beta 730,4672,2023
8101,Project Zeta 704,4516,2014
8102,Project Delta 742,3002,2022
8103,Project Delta 238,5102,2015
8104,Project Gamma 782,7970,2016
8105,Project Epsilon 701,9573,2018
8106,Project Delta 420,1104,2011
8107,Project Epsilon 392,8660,2019
8108,Project Beta 790,3315,2021
8109,Project Beta 507,3433,2019
8110,Project Epsilon 936,7072,2010
8111,Project Alpha 419,4452,2017
8112,Project Alpha 473,9468,2019
8113,Project Zeta 569,8122,2020
8114,Project Alpha 689,4237,2020
8115,Project Gamma 436,5961,2021
8116,Project Epsilon 502,1287,2014
8117,Project Alpha 997,7444,2017
8118,Project Gamma 186,8328,2014
8119,Project Alpha 949,2334,2016
8120,Project Gamma 942,473,2015
8121,Project Beta 470,2216,2019
8122,Project Beta 962,2856,2012
8123,Project Delta 515,9618,2021
8124,Project Delta 295,967,2015
8125,Project Delta 284,1954,2018
8126,Project Delta 385,5527,2023
8127,Project Zeta 326,2121,2020
8128,Project Delta 194,6588,2019
8129,Project Alpha 579,4222,2019
8130,Project Epsilon 327,9993,2014
8131,Project Gamma 758,2670,2012
8132,Project Delta 826,9726,2022
8133,Project Alpha 629,177,2015
8134,Project Gamma 904,4326,2023
8135,Project Delta 152,912,2021
8136,Project Delta 962,9155,2018
8137,Project Delta 342,75,2020
8138,Project Beta 930,9218,2016
8139,Project Zeta 232,408,2023
8140,Project Gamma 854,6693,2020
8141,Project Beta 338,6407,2023
8142,Project Gamma 149,9481,2017
8143,Project Delta 250,8908,2023
8144,Project Beta 553,1396,2020
8145,Project Beta 864,9139,2018
8146,Project Beta 874,6721,2013
8147,Project Alpha 120,9311,2016
8148,Project Epsilon 566,2825,2015
8149,Project Gamma 147,7209,2017
8150,Project Zeta 358,8831,2023
8151,Project Epsilon 839,1203,2016
8152,Project Epsilon 255,173,2014
8153,Project Beta 267,8502,2011
8154,Project Beta 572,7952,2013
8155,Project Alpha 874,7460,2022
8156,Project Delta 403,2758,2020
8157,Project Delta 648,9904,2020
8158,Project Gamma 293,7835,2018
8159,Project Zeta 671,7708,2012
8160,Project Gamma 241,7557,2015
8161,Project Epsilon 900,1325,2014
8162,Project Alpha 810,6264,2015
8163,Project Alpha 841,5432,2018
8164,Project Alpha 947,9367,2020
8165,Project Gamma 319,1762,2016
8166,Project Gamma 551,778,2015
8167,Project Epsilon 748,4318,2018
8168,Project Epsilon 982,7639,2015
8169,Project Beta 818,4431,2010
8170,Project Delta 760,3544,2012
8171,Project Epsilon 750,4854,2015
8172,Project Delta 944,8897,2018
8173,Project Zeta 687,3854,2012
8174,Project Beta 962,8596,2011
8175,Project Zeta 591,1428,2023
8176,Project Alpha 661,3061,2012
8177,Project Epsilon 222,9265,2014
8178,Project Alpha 319,3325,2014
8179,Project Epsilon 815,7865,2017
8180,Project Gamma 753,4061,2013
8181,Project Delta 553,8891,2013
8182,Project Gamma 626,9027,2023
8183,Project Gamma 449,4488,2019
8184,Project Alpha 788,8914,2016
8185,Project Delta 748,8601,2011
8186,Project Beta 615,2307,2022
8187,Project Beta 806,1714,2023
8188,Project Zeta 845,1624,2019
8189,Project Delta 928,8187,2022
8190,Project Zeta 506,4607,2017
8191,Project Gamma 782,8537,2021
8192,Project Beta 349,5835,2016
8193,Project Delta 352,8495,2018
8194,Project Zeta 999,2726,2018
8195,Project Beta 285,7317,2010
8196,Project Delta 794,9511,2017
8197,Project Delta 566,7959,2013
8198,Project Alpha 645,5117,2012
8199,Project Epsilon 904,8286,2015
8200,Project Alpha 561,7173,2010
8201,Project Zeta 243,3478,2016
8202,Project Epsilon 191,876,2021
8203,Project Zeta 365,6927,2022
8204,Project Beta 496,4005,2012
8205,Project Zeta 119,1439,2015
8206,Project Gamma 484,1168,2012
8207,Project Alpha 362,9608,2023
8208,Project Alpha 851,2880,2020
8209,Project Beta 649,6795,2020
8210,Project Delta 293,1703,2020
8211,Project Epsilon 366,1978,2023
8212,Project Zeta 770,9453,2023
8213,Project Gamma 934,9407,2012
8214,Project Zeta 525,5227,2020
8215,Project Alpha 220,8710,2015
8216,Project Zeta 616,911,2023
8217,Project Beta 106,2968,2020
8218,Project Beta 194,5311,2020
8219,Project Zeta 270,1664,2020
8220,Project Zeta 859,8945,2010
8221,Project Epsilon 520,1145,2012
8222,Project Gamma 726,2529,2010
8223,Project Alpha 662,4875,2021
8224,Project Beta 432,9744,2017
8225,Project Beta 112,8532,2010
8226,Project Delta 427,7715,2012
8227,Project Delta 293,8515,2010
8228,Project Alpha 526,5543,2018
8229,Project Gamma 971,5922,2016
8230,Project Beta 286,4106,2023
8231,Project Gamma 395,114,2021
8232,Project Gamma 331,7080,2010
8233,Project Delta 435,6915,2018
8234,Project Alpha 870,5258,2014
8235,Project Zeta 108,9853,2018
8236,Project Gamma 800,2583,2011
8237,Project Delta 820,7741,2012
8238,Project Zeta 967,9275,2016
8239,Project Beta 252,9476,2012
8240,Project Beta 839,4640,2021
8241,Project Delta 592,1756,2018
8242,Project Gamma 378,6831,2011
8243,Project Zeta 550,3107,2012
8244,Project Delta 404,3985,2010
8245,Project Zeta 554,6462,2021
8246,Project Zeta 745,6292,2017
8247,Project Zeta 358,87,2010
8248,Project Alpha 749,8505,2021
8249,Project Zeta 407,7606,2022
8250,Project Zeta 993,6989,2016
8251,Project Epsilon 712,5992,2013
8252,Project Gamma 685,6157,2010
8253,Project Delta 189,2389,2014
8254,Project Alpha 663,4118,2020
8255,Project Delta 491,5877,2021
8256,Project Beta 999,475,2022
8257,Project Zeta 455,6251,2012
8258,Project Beta 802,4880,2022
8259,Project Delta 227,8726,2010
8260,Project Beta 752,8450,2018
8261,Project Alpha 925,4767,2020
8262,Project Beta 567,1692,2010
8263,Project Gamma 834,5195,2020
8264,Project Epsilon 291,6224,2010
8265,Project Epsilon 511,587,2010
8266,Project Zeta 565,5168,2010
8267,Project Delta 808,9469,2017
8268,Project Gamma 896,2375,2012
8269,Project Alpha 566,8298,2010
8270,Project Delta 519,8091,2017
8271,Project Gamma 971,8207,2011
8272,Project Epsilon 692,3278,2010
8273,Project Zeta 741,1100,2016
8274,Project Beta 806,7059,2018
8275,Project Gamma 228,6954,2013
8276,Project Beta 547,1344,2018
8277,Project Epsilon 196,3901,2015
8278,Project Gamma 710,7136,2015
8279,Project Delta 266,7625,2012
8280,Project Epsilon 604,9047,2011
8281,Project Zeta 842,8261,2022
8282,Project Gamma 790,1875,2021
8283,Project Gamma 975,7602,2016
8284,Project Beta 926,3887,2018
8285,Project Alpha 261,6440,2023
8286,Project Delta 159,9737,2014
8287,Project Delta 171,9129,2016
8288,Project Delta 794,7928,2011
8289,Project Zeta 516,4563,2011
8290,Project Epsilon 226,4306,2016
8291,Project Alpha 361,9438,2019
8292,Project Alpha 254,9602,2020
8293,Project Beta 539,3279,2022
8294,Project Beta 250,8499,2010
8295,Project Zeta 777,2742,2019
8296,Project Delta 715,8367,2010
8297,Project Alpha 317,4872,2017
8298,Project Beta 865,694,2019
8299,Project Delta 601,4006,2018
8300,Project Zeta 532,6346,2017
8301,Project Gamma 169,7064,2015
8302,Project Beta 554,6356,2017
8303,Project Alpha 348,2836,2017
8304,Project Gamma 735,9757,2011
8305,Project Gamma 337,8922,2013
8306,Project Epsilon 553,5231,2023
8307,Project Alpha 451,3597,2010
8308,Project Epsilon 740,3146,2013
8309,Project Delta 879,606,2011
8310,Project Gamma 539,8025,2011
8311,Project Gamma 177,1358,2020
8312,Project Epsilon 792,9191,2018
8313,Project Epsilon 825,3015,2017
8314,Project Alpha 346,2609,2021
8315,Project Beta 403,8286,2019
8316,Project Alpha 342,6171,2010
8317,Project Gamma 299,7359,2014
8318,Project Gamma 478,7358,2020
8319,Project Delta 546,4052,2019
8320,Project Gamma 118,8784,2011
8321,Project Epsilon 233,8140,2015
8322,Project Epsilon 905,4491,2021
8323,Project Epsilon 260,8007,2017
8324,Project Gamma 707,4970,2023
8325,Project Delta 718,3048,2023
8326,Project Beta 575,855,2011
8327,Project Epsilon 254,4177,2020
8328,Project Delta 574,5817,2019
8329,Project Gamma 595,6274,2013
8330,Project Beta 585,1965,2021
8331,Project Alpha 715,3291,2015
8332,Project Alpha 988,7599,2010
8333,Project Epsilon 566,1816,2016
8334,Project Gamma 154,8656,2022
8335,Project Alpha 578,812,2013
8336,Project Zeta 549,6479,2011
8337,Project Beta 435,2672,2014
8338,Project Beta 664,1686,2016
8339,Project Epsilon 381,5399,2013
8340,Project Zeta 826,8911,2014
8341,Project Gamma 451,4874,2012
8342,Project Zeta 748,7610,2012
8343,Project Gamma 378,7175,2015
8344,Project Beta 910,9088,2017
8345,Project Zeta 763,9546,2021
8346,Project Zeta 236,553,2011
8347,Project Gamma 630,2428,2019
8348,Project Beta 303,7917,2019
8349,Project Beta 475,9384,2021
8350,Project Zeta 714,6245,2018
8351,Project Delta 782,5271,2010
8352,Project Delta 527,419,2011
8353,Project Alpha 511,5659,2015
8354,Project Epsilon 508,5798,2011
8355,Project Alpha 454,478,2013
8356,Project Gamma 472,6062,2018
8357,Project Alpha 920,8911,2020
8358,Project Alpha 789,840,2016
8359,Project Delta 770,488,2015
8360,Project Delta 969,7923,2017
8361,Project Zeta 916,3044,2020
8362,Project Alpha 292,7149,2010
8363,Project Alpha 650,4480,2021
8364,Project Zeta 977,3504,2018
8365,Project Alpha 124,6965,2013
8366,Project Zeta 723,9874,2013
8367,Project Delta 642,2261,2022
8368,Project Beta 532,9586,2021
8369,Project Alpha 113,9885,2020
8370,Project Epsilon 842,8184,2020
8371,Project Epsilon 563,2768,2023
8372,Project Alpha 690,1631,2022
8373,Project Delta 302,109,2021
8374,Project Zeta 878,1805,2016
8375,Project Gamma 193,6865,2018
8376,Project Alpha 131,4421,2023
8377,Project Delta 288,1668,2015
8378,Project Beta 438,7730,2020
8379,Project Alpha 120,3404,2015
8380,Project Epsilon 560,1318,2017
8381,Project Alpha 290,163,2010
8382,Project Zeta 844,5757,2015
8383,Project Zeta 473,233,2020
8384,Project Alpha 867,8906,2017
8385,Project Epsilon 692,194,2010
8386,Project Zeta 432,3068,2019
8387,Project Epsilon 884,4318,2012
8388,Project Beta 234,5821,2015
8389,Project Zeta 371,3310,2020
8390,Project Beta 363,9981,2012
8391,Project Zeta 892,3452,2012
8392,Project Zeta 901,1373,2012
8393,Project Zeta 409,3263,2022
8394,Project Alpha 244,5424,2018
8395,Project Zeta 751,3324,2013
8396,Project Zeta 116,3573,2016
8397,Project Zeta 174,3914,2012
8398,Project Beta 603,6924,2021
8399,Project Epsilon 115,4183,2023
8400,Project Zeta 789,7923,2020
8401,Project Gamma 405,8135,2020
8402,Project Beta 112,9914,2020
8403,Project Zeta 625,1670,2011
8404,Project Alpha 959,7290,2020
8405,Project Zeta 669,219,2022
8406,Project Zeta 955,9150,2017
8407,Project Delta 944,6240,2017
8408,Project Epsilon 412,5564,2013
8409,Project Beta 397,3133,2021
8410,Project Beta 459,7537,2018
8411,Project Gamma 324,7465,2010
8412,Project Alpha 795,1206,2018
8413,Project Zeta 146,3264,2013
8414,Project Zeta 508,1369,2013
8415,Project Delta 317,7878,2021
8416,Project Gamma 124,6908,2010
8417,Project Gamma 161,3616,2013
8418,Project Zeta 483,1598,2022
8419,Project Alpha 504,3872,2022
8420,Project Zeta 776,7842,2018
8421,Project Gamma 988,5798,2020
8422,Project Delta 740,3850,2016
8423,Project Beta 459,3951,2010
8424,Project Beta 373,2059,2022
8425,Project Delta 903,62,2012
8426,Project Delta 955,3872,2012
8427,Project Beta 511,9976,2012
8428,Project Delta 238,8480,2017
8429,Project Alpha 233,3022,2019
8430,Project Gamma 862,231,2010
8431,Project Epsilon 833,8016,2015
8432,Project Alpha 967,1143,2010
8433,Project Beta 682,3885,2019
8434,Project Zeta 968,4334,2010
8435,Project Epsilon 897,9427,2016
8436,Project Gamma 528,7666,2023
8437,Project Epsilon 681,5871,2020
8438,Project Delta 381,5816,2019
8439,Project Zeta 636,1499,2022
8440,Project Delta 165,3456,2010
8441,Project Beta 264,9719,2012
8442,Project Epsilon 398,4886,2012
8443,Project Zeta 270,1759,2013
8444,Project Epsilon 399,3341,2013
8445,Project Beta 195,3980,2023
8446,Project Beta 883,612,2010
8447,Project Zeta 151,4741,2021
8448,Project Beta 736,5421,2016
8449,Project Alpha 294,474,2022
8450,Project Beta 710,3257,2020
8451,Project Alpha 695,5541,2023
8452,Project Epsilon 602,2993,2010
8453,Project Beta 124,7423,2015
8454,Project Beta 151,326,2023
8455,Project Zeta 276,5335,2015
8456,Project Delta 708,3472,2011
8457,Project Epsilon 542,116,2016
8458,Project Zeta 265,3651,2023
8459,Project Zeta 907,1919,2014
8460,Project Beta 639,7863,2014
8461,Project Gamma 336,8085,2023
8462,Project Beta 107,5744,2013
8463,Project Gamma 730,6878,2012
8464,Project Delta 523,3871,2010
8465,Project Alpha 853,9613,2017
8466,Project Delta 882,3758,2022
8467,Project Zeta 290,5330,2012
8468,Project Delta 772,4001,2019
8469,Project Delta 495,7960,2022
8470,Project Gamma 662,8984,2011
8471,Project Beta 692,1551,2014
8472,Project Beta 993,129,2013
8473,Project Delta 471,6439,2019
8474,Project Gamma 164,5068,2013
8475,Project Alpha 956,4871,2010
8476,Project Alpha 340,9656,2018
8477,Project Epsilon 582,9192,2014
8478,Project Beta 726,6029,2013
8479,Project Zeta 899,3312,2021
8480,Project Delta 205,8429,2019
8481,Project Gamma 870,3071,2018
8482,Project Gamma 112,8796,2021
8483,Project Zeta 645,8298,2015
8484,Project Delta 789,3634,2018
8485,Project Alpha 287,8931,2022
8486,Project Gamma 252,1131,2012
8487,Project Alpha 150,4700,2020
8488,Project Alpha 513,4374,2018
8489,Project Zeta 468,1523,2023
8490,Project Gamma 460,9297,2023
8491,Project Delta 367,8854,2017
8492,Project Alpha 292,2219,2011
8493,Project Epsilon 574,245,2013
8494,Project Epsilon 475,670,2021
8495,Project Zeta 661,9023,2018
8496,Project Epsilon 386,2698,2022
8497,Project Beta 783,5944,2019
8498,Project Gamma 108,2216,2021
8499,Project Alpha 521,9425,2018
8500,Project Zeta 146,6973,2018
8501,Project Alpha 332,5612,2020
8502,Project Delta 308,6293,2023
8503,Project Beta 246,4429,2020
8504,Project Gamma 543,3009,2016
8505,Project Gamma 472,6743,2011
8506,Project Gamma 781,8046,2020
8507,Project Delta 231,3753,2015
8508,Project Zeta 452,1377,2017
8509,Project Beta 572,4597,2021
8510,Project Epsilon 403,7461,2019
8511,Project Zeta 290,7655,2010
8512,Project Gamma 692,9811,2014
8513,Project Gamma 486,1616,2017
8514,Project Beta 422,3712,2016
8515,Project Alpha 529,8199,2014
8516,Project Gamma 610,45,2016
8517,Project Zeta 812,8017,2014
8518,Project Alpha 723,1040,2020
8519,Project Beta 494,490,2012
8520,Project Zeta 619,7459,2020
8521,Project Alpha 123,7332,2022
8522,Project Alpha 210,424,2016
8523,Project Gamma 620,869,2022
8524,Project Beta 895,3185,2012
8525,Project Gamma 789,8329,2016
8526,Project Epsilon 736,8355,2010
8527,Project Alpha 892,8887,2018
8528,Project Alpha 391,8604,2014
8529,Project Epsilon 750,9898,2014
8530,Project Delta 803,5390,2014
8531,Project Alpha 816,1116,2012
8532,Project Gamma 833,2860,2012
8533,Project Epsilon 521,969,2016
8534,Project Epsilon 184,4091,2022
8535,Project Epsilon 285,1964,2017
8536,Project Zeta 262,5126,2023
8537,Project Beta 804,1269,2018
8538,Project Delta 540,7265,2018
8539,Project Beta 316,9512,2016
8540,Project Delta 430,7045,2021
8541,Project Delta 521,6077,2019
8542,Project Gamma 801,9120,2016
8543,Project Beta 560,9127,2017
8544,Project Zeta 776,8674,2015
8545,Project Gamma 703,7286,2011
8546,Project Alpha 888,8548,2019
8547,Project Delta 811,2146,2014
8548,Project Zeta 631,1864,2018
8549,Project Zeta 554,297,2016
8550,Project Beta 322,7837,2020
8551,Project Epsilon 958,7468,2014
8552,Project Delta 256,6747,2022
8553,Project Delta 838,3469,2012
8554,Project Delta 864,8502,2011
8555,Project Beta 526,1076,2015
8556,Project Zeta 849,3641,2016
8557,Project Gamma 148,7916,2021
8558,Project Delta 236,753,2021
8559,Project Zeta 944,2886,2020
8560,Project Epsilon 258,474,2017
8561,Project Gamma 744,9622,2015
8562,Project Zeta 731,6696,2012
8563,Project Zeta 964,4566,2011
8564,Project Zeta 351,2344,2014
8565,Project Gamma 714,1779,2021
8566,Project Beta 345,1195,2014
8567,Project Zeta 799,1376,2014
8568,Project Beta 183,5759,2018
8569,Project Beta 450,4182,2022
8570,Project Gamma 853,1921,2014
8571,Project Beta 413,3569,2018
8572,Project Beta 453,999,2010
8573,Project Epsilon 844,6264,2020
8574,Project Epsilon 884,9635,2012
8575,Project Alpha 457,1134,2010
8576,Project Beta 357,1227,2015
8577,Project Epsilon 410,2244,2021
8578,Project Epsilon 292,4632,2019
8579,Project Gamma 255,8474,2013
8580,Project Gamma 951,2220,2017
8581,Project Alpha 529,178,2017
8582,Project Delta 762,1218,2014
8583,Project Epsilon 952,7842,2016
8584,Project Gamma 246,3796,2016
8585,Project Epsilon 209,8073,2023
8586,Project Zeta 147,3843,2022
8587,Project Beta 419,2838,2012
8588,Project Beta 389,1140,2017
8589,Project Zeta 568,9622,2021
8590,Project Beta 881,1308,2020
8591,Project Alpha 568,973,2010
8592,Project Gamma 266,4716,2015
8593,Project Epsilon 502,219,2019
8594,Project Alpha 196,2610,2022
8595,Project Delta 970,1981,2017
8596,Project Beta 960,623,2019
8597,Project Zeta 650,4726,2010
8598,Project Beta 555,567,2020
8599,Project Epsilon 377,3217,2011
8600,Project Gamma 274,1920,2011
8601,Project Epsilon 935,8026,2011
8602,Project Delta 635,6825,2021
8603,Project Beta 453,6589,2021
8604,Project Alpha 476,6678,2013
8605,Project Delta 668,8895,2016
8606,Project Gamma 785,6323,2020
8607,Project Zeta 446,292,2014
8608,Project Gamma 484,9419,2016
8609,Project Alpha 884,6794,2012
8610,Project Epsilon 458,3733,2016
8611,Project Zeta 775,7993,2023
8612,Project Gamma 719,2789,2018
8613,Project Zeta 922,1101,2018
8614,Project Delta 178,1208,2023
8615,Project Zeta 306,6732,2013
8616,Project Gamma 888,4734,2013
8617,Project Alpha 338,3992,2011
8618,Project Alpha 811,2317,2020
8619,Project Delta 863,853,2016
8620,Project Zeta 909,4685,2015
8621,Project Gamma 591,8660,2022
8622,Project Beta 920,9359,2021
8623,Project Zeta 680,321,2014
8624,Project Epsilon 585,9947,2021
8625,Project Alpha 118,3917,2010
8626,Project Zeta 314,3698,2023
8627,Project Delta 701,9983,2011
8628,Project Delta 172,8412,2015
8629,Project Zeta 101,2635,2019
8630,Project Delta 508,7194,2010
8631,Project Delta 363,4630,2023
8632,Project Alpha 711,3437,2022
8633,Project Alpha 818,5248,2017
8634,Project Delta 535,1423,2014
8635,Project Alpha 492,9599,2021
8636,Project Beta 501,364,2010
8637,Project Gamma 391,2534,2018
8638,Project Delta 320,5696,2017
8639,Project Gamma 139,9134,2018
8640,Project Zeta 445,1752,2017
8641,Project Gamma 371,4865,2014
8642,Project Alpha 349,8636,2018
8643,Project Beta 423,8864,2020
8644,Project Beta 836,4021,2022
8645,Project Zeta 459,5626,2012
8646,Project Delta 333,7534,2013
8647,Project Beta 648,968,2023
8648,Project Delta 882,1641,2017
8649,Project Delta 732,9841,2018
8650,Project Epsilon 145,4628,2023
8651,Project Beta 647,1417,2010
8652,Project Alpha 506,3535,2011
8653,Project Alpha 422,9768,2020
8654,Project Zeta 934,5766,2010
8655,Project Delta 900,6601,2011
8656,Project Gamma 104,4307,2018
8657,Project Delta 618,7660,2011
8658,Project Zeta 544,9768,2010
8659,Project Delta 903,3956,2023
8660,Project Beta 669,2396,2022
